   UTC,Heat_demand_A,Heat_demand_B,Heat_demand_C,Heat_demand_D,Heat_demand_E,Heat_demand_F,Heat_demand_G,Heat_demand_H,Heat_demand_I,Heat_demand_J
2015-07-19 01:00:00,16243000.000000,28100000.000000,15356000.000000,66041000.000000,15210000.000000,53857000.000000,23234000.000000,8523000.000000,36218000.000000,2011000.000000
2015-07-19 02:00:00,15955000.000000,28163000.000000,15167000.000000,66532000.000000,15282000.000000,54685000.000000,23512000.000000,8754000.000000,36809000.000000,2025000.000000
2015-07-19 03:00:00,15926000.000000,27832000.000000,14953000.000000,66743000.000000,15033000.000000,54961000.000000,23703000.000000,9120000.000000,36820000.000000,1997000.000000
2015-07-19 04:00:00,15795000.000000,27417000.000000,14657000.000000,66258000.000000,14972000.000000,55103000.000000,23414000.000000,9157000.000000,36691000.000000,1938000.000000
2015-07-19 05:00:00,15541000.000000,26779000.000000,14450000.000000,65473000.000000,14939000.000000,54437000.000000,23207000.000000,9135000.000000,36248000.000000,1922000.000000
2015-07-19 06:00:00,15472000.000000,25939000.000000,14195000.000000,64417000.000000,14873000.000000,53444000.000000,22836000.000000,9234000.000000,36010000.000000,1839000.000000
2015-07-19 07:00:00,15250000.000000,25001000.000000,14003000.000000,63236000.000000,14542000.000000,52228000.000000,22201000.000000,9189000.000000,35827000.000000,1760000.000000
2015-07-19 08:00:00,15128000.000000,24578000.000000,13914000.000000,62854000.000000,14400000.000000,51399000.000000,21961000.000000,8849000.000000,35655000.000000,1756000.000000
2015-07-19 09:00:00,15029000.000000,24445000.000000,13891000.000000,62707000.000000,14297000.000000,51043000.000000,21826000.000000,8784000.000000,35540000.000000,1750000.000000
2015-07-19 10:00:00,15120000.000000,24423000.000000,13907000.000000,62602000.000000,14199000.000000,50598000.000000,21846000.000000,8702000.000000,35454000.000000,1750000.000000
2015-07-19 11:00:00,15180000.000000,24276000.000000,13927000.000000,62437000.000000,14101000.000000,50214000.000000,22038000.000000,8512000.000000,35417000.000000,1753000.000000
2015-07-19 12:00:00,15325000.000000,24274000.000000,13994000.000000,62575000.000000,14092000.000000,50032000.000000,22142000.000000,8423000.000000,35280000.000000,1751000.000000
2015-07-19 13:00:00,15291000.000000,24482000.000000,14072000.000000,62699000.000000,14146000.000000,50251000.000000,22227000.000000,8452000.000000,35030000.000000,1749000.000000
2015-07-19 14:00:00,15214000.000000,24567000.000000,14123000.000000,62959000.000000,14233000.000000,50299000.000000,22349000.000000,8310000.000000,35122000.000000,1751000.000000
2015-07-19 15:00:00,15129000.000000,24630000.000000,14228000.000000,63151000.000000,14289000.000000,50365000.000000,22326000.000000,8187000.000000,35023000.000000,1760000.000000
2015-07-19 16:00:00,15021000.000000,24658000.000000,14344000.000000,63289000.000000,14310000.000000,50270000.000000,22353000.000000,8202000.000000,34500000.000000,1752000.000000
2015-07-19 17:00:00,15074000.000000,25032000.000000,14514000.000000,63708000.000000,14437000.000000,50577000.000000,22587000.000000,8570000.000000,34530000.000000,1757000.000000
2015-07-19 18:00:00,14997000.000000,25308000.000000,14630000.000000,63915000.000000,14459000.000000,50894000.000000,22739000.000000,8711000.000000,34616000.000000,1758000.000000
2015-07-19 19:00:00,14956000.000000,25286000.000000,14679000.000000,63932000.000000,14410000.000000,50844000.000000,23097000.000000,8659000.000000,34679000.000000,1755000.000000
2015-07-19 20:00:00,14676000.000000,24717000.000000,14674000.000000,63828000.000000,14245000.000000,50027000.000000,23099000.000000,8776000.000000,35928000.000000,1730000.000000
2015-07-19 21:00:00,14455000.000000,24889000.000000,14861000.000000,64271000.000000,14148000.000000,49922000.000000,22964000.000000,9159000.000000,36475000.000000,1654000.000000
2015-07-19 22:00:00,14595000.000000,24779000.000000,14901000.000000,64251000.000000,14055000.000000,49809000.000000,22953000.000000,9685000.000000,36609000.000000,1490000.000000
2015-07-19 23:00:00,14522000.000000,24679000.000000,14905000.000000,64012000.000000,13844000.000000,49443000.000000,22919000.000000,9895000.000000,36012000.000000,1363000.000000
2015-07-20 00:00:00,14464000.000000,24130000.000000,14770000.000000,63831000.000000,13420000.000000,48585000.000000,23047000.000000,10086000.000000,35703000.000000,1285000.000000
2015-07-20 01:00:00,14666000.000000,24064000.000000,14655000.000000,63725000.000000,13093000.000000,48359000.000000,23341000.000000,10405000.000000,36064000.000000,1207000.000000
2015-07-20 02:00:00,14905000.000000,23929000.000000,14680000.000000,63735000.000000,13166000.000000,48107000.000000,23494000.000000,10462000.000000,36600000.000000,1188000.000000
2015-07-20 03:00:00,15053000.000000,24070000.000000,14724000.000000,63665000.000000,13327000.000000,47709000.000000,23415000.000000,10333000.000000,37889000.000000,1222000.000000
2015-07-20 04:00:00,15220000.000000,24012000.000000,14840000.000000,64044000.000000,13325000.000000,47146000.000000,23509000.000000,10322000.000000,38623000.000000,1330000.000000
2015-07-20 05:00:00,15625000.000000,23682000.000000,14892000.000000,64715000.000000,13268000.000000,47108000.000000,23436000.000000,10389000.000000,40242000.000000,1364000.000000
2015-07-20 06:00:00,15796000.000000,23678000.000000,15012000.000000,65703000.000000,13344000.000000,47526000.000000,23483000.000000,10555000.000000,41479000.000000,1420000.000000
2015-07-20 07:00:00,15756000.000000,23545000.000000,15055000.000000,66335000.000000,13429000.000000,47651000.000000,23577000.000000,10817000.000000,42615000.000000,1428000.000000
2015-07-20 08:00:00,15733000.000000,23112000.000000,15008000.000000,66440000.000000,13488000.000000,47517000.000000,23637000.000000,10976000.000000,44176000.000000,1433000.000000
2015-07-20 09:00:00,15791000.000000,23025000.000000,15061000.000000,66525000.000000,13590000.000000,47359000.000000,23756000.000000,10922000.000000,44582000.000000,1440000.000000
2015-07-20 10:00:00,15524000.000000,23008000.000000,15081000.000000,66211000.000000,13738000.000000,47282000.000000,23991000.000000,10978000.000000,44507000.000000,1441000.000000
2015-07-20 11:00:00,15259000.000000,23039000.000000,15132000.000000,66020000.000000,13812000.000000,46885000.000000,23942000.000000,11135000.000000,44280000.000000,1441000.000000
2015-07-20 12:00:00,15204000.000000,23024000.000000,15136000.000000,65767000.000000,13883000.000000,46656000.000000,23929000.000000,11238000.000000,44622000.000000,1437000.000000
2015-07-20 13:00:00,15388000.000000,23019000.000000,15144000.000000,65846000.000000,13951000.000000,46730000.000000,24008000.000000,11615000.000000,44959000.000000,1436000.000000
2015-07-20 14:00:00,15444000.000000,23167000.000000,15184000.000000,65984000.000000,13959000.000000,46802000.000000,24018000.000000,12004000.000000,45094000.000000,1437000.000000
2015-07-20 15:00:00,15503000.000000,23254000.000000,15179000.000000,66146000.000000,13992000.000000,46746000.000000,24059000.000000,12163000.000000,45508000.000000,1430000.000000
2015-07-20 16:00:00,15601000.000000,23302000.000000,15166000.000000,66244000.000000,13982000.000000,46795000.000000,24069000.000000,12309000.000000,46428000.000000,1436000.000000
2015-07-20 17:00:00,15571000.000000,23035000.000000,15108000.000000,65846000.000000,13867000.000000,46557000.000000,23931000.000000,12078000.000000,46951000.000000,1448000.000000
2015-07-20 18:00:00,15865000.000000,23044000.000000,15163000.000000,66408000.000000,13994000.000000,46870000.000000,24090000.000000,12311000.000000,47651000.000000,1491000.000000
2015-07-20 19:00:00,16400000.000000,23530000.000000,15448000.000000,67532000.000000,14272000.000000,47977000.000000,24456000.000000,12879000.000000,48026000.000000,1533000.000000
2015-07-20 20:00:00,16891000.000000,23983000.000000,15720000.000000,68285000.000000,14576000.000000,48720000.000000,24726000.000000,13149000.000000,47902000.000000,1593000.000000
2015-07-20 21:00:00,17159000.000000,23826000.000000,15989000.000000,67904000.000000,14738000.000000,48512000.000000,24628000.000000,13217000.000000,47665000.000000,1717000.000000
2015-07-20 22:00:00,17049000.000000,23275000.000000,16062000.000000,67217000.000000,14588000.000000,47729000.000000,24281000.000000,12872000.000000,46971000.000000,1905000.000000
2015-07-20 23:00:00,17119000.000000,22550000.000000,16107000.000000,66331000.000000,14452000.000000,46871000.000000,24216000.000000,12414000.000000,46983000.000000,2086000.000000
2015-07-21 00:00:00,17262000.000000,22184000.000000,16270000.000000,65422000.000000,14535000.000000,46510000.000000,24272000.000000,12063000.000000,47095000.000000,2147000.000000
2015-07-21 01:00:00,17154000.000000,21971000.000000,16450000.000000,65074000.000000,14539000.000000,46112000.000000,24336000.000000,11794000.000000,47096000.000000,2022000.000000
2015-07-21 02:00:00,17242000.000000,21765000.000000,16664000.000000,64694000.000000,14249000.000000,46180000.000000,24533000.000000,11834000.000000,47293000.000000,1936000.000000
2015-07-21 03:00:00,17305000.000000,21498000.000000,16854000.000000,64373000.000000,14122000.000000,46106000.000000,24767000.000000,12079000.000000,47202000.000000,1858000.000000
2015-07-21 04:00:00,17436000.000000,21035000.000000,16949000.000000,64158000.000000,13940000.000000,46040000.000000,24700000.000000,12197000.000000,47586000.000000,1735000.000000
2015-07-21 05:00:00,17450000.000000,20986000.000000,17022000.000000,64305000.000000,13815000.000000,45818000.000000,24534000.000000,12230000.000000,47473000.000000,1727000.000000
2015-07-21 06:00:00,17716000.000000,20948000.000000,17160000.000000,64658000.000000,13744000.000000,45676000.000000,24374000.000000,12254000.000000,47563000.000000,1761000.000000
2015-07-21 07:00:00,18046000.000000,20943000.000000,17305000.000000,65262000.000000,14012000.000000,45687000.000000,24302000.000000,12287000.000000,47218000.000000,1775000.000000
2015-07-21 08:00:00,18368000.000000,21194000.000000,17479000.000000,65836000.000000,14234000.000000,45657000.000000,24234000.000000,12799000.000000,46252000.000000,1853000.000000
2015-07-21 09:00:00,18744000.000000,21440000.000000,17537000.000000,66377000.000000,14376000.000000,45859000.000000,24159000.000000,13193000.000000,45908000.000000,1859000.000000
2015-07-21 10:00:00,19067000.000000,21626000.000000,17614000.000000,66642000.000000,14450000.000000,46089000.000000,23939000.000000,13336000.000000,45988000.000000,1943000.000000
2015-07-21 11:00:00,19320000.000000,21708000.000000,17640000.000000,66921000.000000,14529000.000000,46596000.000000,23924000.000000,13391000.000000,45932000.000000,2023000.000000
2015-07-21 12:00:00,19408000.000000,21687000.000000,17617000.000000,67136000.000000,14529000.000000,46986000.000000,23904000.000000,13224000.000000,45655000.000000,2030000.000000
2015-07-21 13:00:00,19419000.000000,21614000.000000,17545000.000000,67084000.000000,14484000.000000,46752000.000000,23755000.000000,12776000.000000,45207000.000000,2030000.000000
2015-07-21 14:00:00,19433000.000000,21528000.000000,17429000.000000,66922000.000000,14450000.000000,46611000.000000,23758000.000000,12506000.000000,44871000.000000,2029000.000000
2015-07-21 15:00:00,19415000.000000,21429000.000000,17343000.000000,66743000.000000,14365000.000000,46558000.000000,23754000.000000,12343000.000000,43973000.000000,2033000.000000
2015-07-21 16:00:00,19336000.000000,21376000.000000,17272000.000000,66675000.000000,14342000.000000,46461000.000000,23723000.000000,12184000.000000,42999000.000000,2033000.000000
2015-07-21 17:00:00,19327000.000000,21257000.000000,17230000.000000,66663000.000000,14316000.000000,46212000.000000,23603000.000000,12001000.000000,41914000.000000,2016000.000000
2015-07-21 18:00:00,19208000.000000,20986000.000000,17191000.000000,66002000.000000,14278000.000000,45770000.000000,23437000.000000,11639000.000000,40867000.000000,2014000.000000
2015-07-21 19:00:00,18948000.000000,20411000.000000,17000000.000000,65251000.000000,14242000.000000,44682000.000000,23048000.000000,11033000.000000,39523000.000000,2015000.000000
2015-07-21 20:00:00,18954000.000000,20260000.000000,16983000.000000,65152000.000000,14323000.000000,44060000.000000,22752000.000000,10768000.000000,38092000.000000,1986000.000000
2015-07-21 21:00:00,19278000.000000,20607000.000000,17007000.000000,65198000.000000,14508000.000000,43898000.000000,22722000.000000,10697000.000000,37197000.000000,1956000.000000
2015-07-21 22:00:00,19686000.000000,21149000.000000,16961000.000000,65628000.000000,14845000.000000,44483000.000000,22918000.000000,10862000.000000,36234000.000000,1922000.000000
2015-07-21 23:00:00,19960000.000000,21802000.000000,16901000.000000,66760000.000000,15184000.000000,45378000.000000,23481000.000000,11305000.000000,35576000.000000,1965000.000000
2015-07-22 00:00:00,20187000.000000,22294000.000000,16885000.000000,67739000.000000,15215000.000000,45961000.000000,23861000.000000,11891000.000000,35531000.000000,2073000.000000
2015-07-22 01:00:00,20443000.000000,22731000.000000,16856000.000000,68115000.000000,15222000.000000,46309000.000000,23899000.000000,12328000.000000,35058000.000000,2310000.000000
2015-07-22 02:00:00,20866000.000000,23169000.000000,16888000.000000,68659000.000000,15478000.000000,46520000.000000,23958000.000000,12534000.000000,34736000.000000,2443000.000000
2015-07-22 03:00:00,21320000.000000,23423000.000000,16951000.000000,68792000.000000,15686000.000000,46733000.000000,24182000.000000,12753000.000000,34359000.000000,2560000.000000
2015-07-22 04:00:00,21408000.000000,23770000.000000,16909000.000000,68754000.000000,15861000.000000,46743000.000000,24576000.000000,12977000.000000,33903000.000000,2617000.000000
2015-07-22 05:00:00,21502000.000000,24205000.000000,16880000.000000,68535000.000000,16104000.000000,46838000.000000,25072000.000000,13039000.000000,33558000.000000,2597000.000000
2015-07-22 06:00:00,21294000.000000,24313000.000000,16688000.000000,68002000.000000,16181000.000000,46542000.000000,24999000.000000,12708000.000000,32834000.000000,2564000.000000
2015-07-22 07:00:00,21136000.000000,24153000.000000,16504000.000000,67409000.000000,16087000.000000,46214000.000000,25055000.000000,12381000.000000,32613000.000000,2619000.000000
2015-07-22 08:00:00,20904000.000000,23926000.000000,16347000.000000,67136000.000000,15995000.000000,46117000.000000,24860000.000000,11859000.000000,32713000.000000,2540000.000000
2015-07-22 09:00:00,20602000.000000,23799000.000000,16294000.000000,66934000.000000,15992000.000000,46328000.000000,24998000.000000,11610000.000000,33313000.000000,2529000.000000
2015-07-22 10:00:00,20592000.000000,23777000.000000,16220000.000000,66995000.000000,16015000.000000,46685000.000000,24976000.000000,11380000.000000,33853000.000000,2470000.000000
2015-07-22 11:00:00,20599000.000000,23783000.000000,16221000.000000,66919000.000000,16020000.000000,46915000.000000,24913000.000000,11273000.000000,34260000.000000,2390000.000000
2015-07-22 12:00:00,20518000.000000,23736000.000000,16196000.000000,66807000.000000,15973000.000000,46876000.000000,24894000.000000,11402000.000000,34501000.000000,2383000.000000
2015-07-22 13:00:00,20548000.000000,23759000.000000,16236000.000000,66786000.000000,15937000.000000,46980000.000000,24987000.000000,11410000.000000,34843000.000000,2386000.000000
2015-07-22 14:00:00,20709000.000000,23680000.000000,16310000.000000,66808000.000000,15888000.000000,47131000.000000,24993000.000000,11324000.000000,35140000.000000,2385000.000000
2015-07-22 15:00:00,20895000.000000,23867000.000000,16352000.000000,67027000.000000,15964000.000000,47634000.000000,25015000.000000,11400000.000000,35997000.000000,2384000.000000
2015-07-22 16:00:00,21108000.000000,23929000.000000,16355000.000000,67148000.000000,16018000.000000,47789000.000000,25038000.000000,11555000.000000,36997000.000000,2380000.000000
2015-07-22 17:00:00,21217000.000000,24014000.000000,16403000.000000,67211000.000000,16063000.000000,47827000.000000,25132000.000000,11618000.000000,38127000.000000,2381000.000000
2015-07-22 18:00:00,21141000.000000,24049000.000000,16400000.000000,67131000.000000,15998000.000000,47542000.000000,25118000.000000,11685000.000000,38666000.000000,2350000.000000
2015-07-22 19:00:00,21024000.000000,24142000.000000,16435000.000000,67275000.000000,15943000.000000,47479000.000000,24929000.000000,11597000.000000,38349000.000000,2311000.000000
2015-07-22 20:00:00,20509000.000000,23745000.000000,16172000.000000,66249000.000000,15702000.000000,47159000.000000,24580000.000000,11257000.000000,37519000.000000,2265000.000000
2015-07-22 21:00:00,19841000.000000,22946000.000000,15843000.000000,65289000.000000,15228000.000000,46498000.000000,24350000.000000,10852000.000000,37080000.000000,2219000.000000
2015-07-22 22:00:00,19094000.000000,22336000.000000,15780000.000000,63913000.000000,14799000.000000,45516000.000000,24000000.000000,10501000.000000,37062000.000000,2110000.000000
2015-07-22 23:00:00,18402000.000000,21726000.000000,15657000.000000,62303000.000000,14430000.000000,44492000.000000,23411000.000000,10116000.000000,36341000.000000,1887000.000000
2015-07-23 00:00:00,17699000.000000,20919000.000000,15475000.000000,60748000.000000,14278000.000000,43341000.000000,22840000.000000,9706000.000000,35404000.000000,1712000.000000
2015-07-23 01:00:00,17278000.000000,20093000.000000,15323000.000000,59399000.000000,14009000.000000,42523000.000000,22332000.000000,9371000.000000,35149000.000000,1581000.000000
2015-07-23 02:00:00,16647000.000000,19446000.000000,15090000.000000,57867000.000000,13607000.000000,41732000.000000,21851000.000000,9240000.000000,34597000.000000,1526000.000000
2015-07-23 03:00:00,15969000.000000,18833000.000000,14811000.000000,56899000.000000,13326000.000000,40965000.000000,21309000.000000,8763000.000000,34040000.000000,1506000.000000
2015-07-23 04:00:00,15902000.000000,18417000.000000,14714000.000000,56363000.000000,13263000.000000,40663000.000000,20931000.000000,8299000.000000,33665000.000000,1552000.000000
2015-07-23 05:00:00,16010000.000000,17824000.000000,14730000.000000,55688000.000000,13200000.000000,40502000.000000,20475000.000000,7844000.000000,33461000.000000,1625000.000000
2015-07-23 06:00:00,15996000.000000,17481000.000000,14748000.000000,55003000.000000,13157000.000000,40212000.000000,20313000.000000,7611000.000000,33388000.000000,1678000.000000
2015-07-23 07:00:00,15815000.000000,17303000.000000,14773000.000000,54300000.000000,12935000.000000,39826000.000000,19862000.000000,7388000.000000,33863000.000000,1688000.000000
2015-07-23 08:00:00,15763000.000000,17285000.000000,14739000.000000,53942000.000000,12752000.000000,39910000.000000,19783000.000000,7487000.000000,34412000.000000,1690000.000000
2015-07-23 09:00:00,15924000.000000,17254000.000000,14733000.000000,53778000.000000,12617000.000000,39872000.000000,19689000.000000,7597000.000000,34889000.000000,1693000.000000
2015-07-23 10:00:00,15891000.000000,17366000.000000,14752000.000000,53800000.000000,12603000.000000,39973000.000000,19876000.000000,7800000.000000,35256000.000000,1737000.000000
2015-07-23 11:00:00,16110000.000000,17554000.000000,14799000.000000,53970000.000000,12684000.000000,40166000.000000,20007000.000000,7958000.000000,35674000.000000,1740000.000000
2015-07-23 12:00:00,16094000.000000,17592000.000000,14875000.000000,54191000.000000,12674000.000000,40077000.000000,20111000.000000,7885000.000000,35611000.000000,1750000.000000
2015-07-23 13:00:00,15925000.000000,17614000.000000,14899000.000000,54440000.000000,12653000.000000,40056000.000000,20090000.000000,7902000.000000,35760000.000000,1771000.000000
2015-07-23 14:00:00,15705000.000000,17709000.000000,14908000.000000,54632000.000000,12627000.000000,40049000.000000,20108000.000000,7982000.000000,35901000.000000,1790000.000000
2015-07-23 15:00:00,15538000.000000,17558000.000000,14970000.000000,54554000.000000,12535000.000000,39562000.000000,20174000.000000,7899000.000000,35912000.000000,1800000.000000
2015-07-23 16:00:00,15392000.000000,17543000.000000,15063000.000000,54534000.000000,12489000.000000,39466000.000000,20301000.000000,7774000.000000,35592000.000000,1814000.000000
2015-07-23 17:00:00,15222000.000000,17595000.000000,15046000.000000,54570000.000000,12425000.000000,39724000.000000,20401000.000000,7742000.000000,34991000.000000,1811000.000000
2015-07-23 18:00:00,15169000.000000,17697000.000000,15059000.000000,54892000.000000,12438000.000000,40110000.000000,20468000.000000,7791000.000000,34676000.000000,1817000.000000
2015-07-23 19:00:00,15182000.000000,17841000.000000,15206000.000000,55209000.000000,12387000.000000,40381000.000000,20725000.000000,7955000.000000,35478000.000000,1829000.000000
2015-07-23 20:00:00,15334000.000000,18185000.000000,15450000.000000,55948000.000000,12341000.000000,40768000.000000,21067000.000000,8011000.000000,37222000.000000,1820000.000000
2015-07-23 21:00:00,15480000.000000,18640000.000000,15711000.000000,56454000.000000,12559000.000000,41045000.000000,21347000.000000,8028000.000000,38803000.000000,1800000.000000
2015-07-23 22:00:00,15402000.000000,18686000.000000,15773000.000000,56906000.000000,12606000.000000,41056000.000000,21509000.000000,8022000.000000,39498000.000000,1700000.000000
2015-07-23 23:00:00,15386000.000000,18488000.000000,15908000.000000,56937000.000000,12590000.000000,40809000.000000,21388000.000000,7863000.000000,39623000.000000,1725000.000000
2015-07-24 00:00:00,15398000.000000,18407000.000000,16040000.000000,57564000.000000,12643000.000000,41213000.000000,21238000.000000,7672000.000000,39740000.000000,1797000.000000
2015-07-24 01:00:00,15343000.000000,18612000.000000,16221000.000000,58531000.000000,12897000.000000,41681000.000000,21392000.000000,7519000.000000,39940000.000000,1907000.000000
2015-07-24 02:00:00,15511000.000000,18730000.000000,16391000.000000,59775000.000000,13342000.000000,42294000.000000,21490000.000000,7254000.000000,40364000.000000,2026000.000000
2015-07-24 03:00:00,15589000.000000,19067000.000000,16611000.000000,61133000.000000,13669000.000000,43165000.000000,21769000.000000,7434000.000000,41277000.000000,2075000.000000
2015-07-24 04:00:00,15338000.000000,19105000.000000,16785000.000000,61799000.000000,13724000.000000,43509000.000000,21916000.000000,7619000.000000,41533000.000000,2028000.000000
2015-07-24 05:00:00,14870000.000000,19186000.000000,16837000.000000,61856000.000000,13661000.000000,43461000.000000,21969000.000000,7851000.000000,41644000.000000,1995000.000000
2015-07-24 06:00:00,14546000.000000,19281000.000000,16915000.000000,62276000.000000,13794000.000000,43316000.000000,22150000.000000,8112000.000000,42212000.000000,1967000.000000
2015-07-24 07:00:00,14497000.000000,19444000.000000,16975000.000000,62709000.000000,14058000.000000,43469000.000000,22455000.000000,8259000.000000,42113000.000000,1953000.000000
2015-07-24 08:00:00,14308000.000000,19530000.000000,16986000.000000,62571000.000000,14181000.000000,43317000.000000,22418000.000000,8030000.000000,42141000.000000,1982000.000000
2015-07-24 09:00:00,14101000.000000,19678000.000000,16934000.000000,62417000.000000,14206000.000000,43202000.000000,22121000.000000,7863000.000000,42150000.000000,1989000.000000
2015-07-24 10:00:00,14149000.000000,19637000.000000,16900000.000000,62233000.000000,14178000.000000,43048000.000000,21898000.000000,7967000.000000,41748000.000000,1911000.000000
2015-07-24 11:00:00,13770000.000000,19627000.000000,16777000.000000,61993000.000000,14130000.000000,42776000.000000,21832000.000000,7874000.000000,40872000.000000,1905000.000000
2015-07-24 12:00:00,13696000.000000,19643000.000000,16697000.000000,61935000.000000,14213000.000000,42891000.000000,22057000.000000,8272000.000000,40685000.000000,1903000.000000
2015-07-24 13:00:00,13746000.000000,19591000.000000,16655000.000000,61807000.000000,14235000.000000,42851000.000000,22130000.000000,8592000.000000,40539000.000000,1881000.000000
2015-07-24 14:00:00,13847000.000000,19461000.000000,16611000.000000,61731000.000000,14305000.000000,42785000.000000,22093000.000000,8664000.000000,40426000.000000,1867000.000000
2015-07-24 15:00:00,13883000.000000,19405000.000000,16529000.000000,61761000.000000,14377000.000000,42765000.000000,22005000.000000,8769000.000000,40397000.000000,1863000.000000
2015-07-24 16:00:00,13872000.000000,19369000.000000,16427000.000000,62066000.000000,14426000.000000,42786000.000000,21896000.000000,8894000.000000,40437000.000000,1856000.000000
2015-07-24 17:00:00,13930000.000000,19204000.000000,16373000.000000,62373000.000000,14509000.000000,42553000.000000,21886000.000000,8956000.000000,40373000.000000,1861000.000000
2015-07-24 18:00:00,14064000.000000,19019000.000000,16304000.000000,62504000.000000,14497000.000000,42353000.000000,21749000.000000,8917000.000000,40795000.000000,1873000.000000
2015-07-24 19:00:00,13994000.000000,18650000.000000,16006000.000000,62050000.000000,14441000.000000,42128000.000000,21461000.000000,9077000.000000,41702000.000000,1901000.000000
2015-07-24 20:00:00,13806000.000000,18188000.000000,15788000.000000,62245000.000000,14496000.000000,41883000.000000,21343000.000000,9295000.000000,42835000.000000,2003000.000000
2015-07-24 21:00:00,13768000.000000,17743000.000000,15748000.000000,62877000.000000,14584000.000000,41966000.000000,21227000.000000,9345000.000000,43711000.000000,2133000.000000
2015-07-24 22:00:00,13842000.000000,17611000.000000,15730000.000000,63284000.000000,14675000.000000,42083000.000000,20847000.000000,9199000.000000,44288000.000000,2320000.000000
2015-07-24 23:00:00,13867000.000000,17671000.000000,15699000.000000,63783000.000000,14747000.000000,42133000.000000,20542000.000000,9263000.000000,45154000.000000,2458000.000000
2015-07-25 00:00:00,14039000.000000,17968000.000000,15527000.000000,64341000.000000,14826000.000000,42490000.000000,20597000.000000,9432000.000000,45782000.000000,2477000.000000
2015-07-25 01:00:00,14230000.000000,18165000.000000,15483000.000000,64777000.000000,14961000.000000,43130000.000000,20890000.000000,9563000.000000,46550000.000000,2369000.000000
2015-07-25 02:00:00,14267000.000000,18415000.000000,15533000.000000,65629000.000000,14969000.000000,43832000.000000,21138000.000000,9689000.000000,47462000.000000,2323000.000000
2015-07-25 03:00:00,14418000.000000,18601000.000000,15594000.000000,66385000.000000,14987000.000000,44368000.000000,21398000.000000,9787000.000000,47743000.000000,2302000.000000
2015-07-25 04:00:00,14550000.000000,19028000.000000,15691000.000000,67180000.000000,15265000.000000,45082000.000000,21547000.000000,9975000.000000,48567000.000000,2317000.000000
2015-07-25 05:00:00,14619000.000000,19460000.000000,15677000.000000,67970000.000000,15447000.000000,45363000.000000,21554000.000000,10025000.000000,49238000.000000,2203000.000000
2015-07-25 06:00:00,14594000.000000,19865000.000000,15582000.000000,68447000.000000,15544000.000000,45703000.000000,21540000.000000,10027000.000000,48854000.000000,2109000.000000
2015-07-25 07:00:00,14467000.000000,20274000.000000,15521000.000000,68569000.000000,15566000.000000,46251000.000000,21689000.000000,10209000.000000,48900000.000000,2049000.000000
2015-07-25 08:00:00,14509000.000000,20286000.000000,15440000.000000,68632000.000000,15623000.000000,46340000.000000,21677000.000000,10382000.000000,48335000.000000,2025000.000000
2015-07-25 09:00:00,14563000.000000,20282000.000000,15438000.000000,68681000.000000,15670000.000000,46277000.000000,21857000.000000,10449000.000000,47438000.000000,2025000.000000
2015-07-25 10:00:00,14528000.000000,20184000.000000,15451000.000000,68779000.000000,15630000.000000,46187000.000000,22156000.000000,10433000.000000,47060000.000000,2030000.000000
2015-07-25 11:00:00,14647000.000000,20041000.000000,15477000.000000,68784000.000000,15546000.000000,45891000.000000,22358000.000000,10395000.000000,47246000.000000,2040000.000000
2015-07-25 12:00:00,14762000.000000,20084000.000000,15498000.000000,68785000.000000,15462000.000000,45823000.000000,22350000.000000,10014000.000000,47478000.000000,2038000.000000
2015-07-25 13:00:00,14848000.000000,20165000.000000,15562000.000000,68996000.000000,15489000.000000,46003000.000000,22551000.000000,9734000.000000,47589000.000000,2048000.000000
2015-07-25 14:00:00,14913000.000000,20281000.000000,15684000.000000,69425000.000000,15550000.000000,46309000.000000,22783000.000000,9693000.000000,47835000.000000,2052000.000000
2015-07-25 15:00:00,15053000.000000,20339000.000000,15784000.000000,69961000.000000,15654000.000000,46769000.000000,23094000.000000,9825000.000000,48055000.000000,2049000.000000
2015-07-25 16:00:00,15247000.000000,20369000.000000,15988000.000000,70251000.000000,15747000.000000,47080000.000000,23356000.000000,9939000.000000,48677000.000000,2053000.000000
2015-07-25 17:00:00,15468000.000000,20468000.000000,16208000.000000,70649000.000000,15815000.000000,47409000.000000,23443000.000000,10003000.000000,50042000.000000,2060000.000000
2015-07-25 18:00:00,15685000.000000,20607000.000000,16393000.000000,70991000.000000,15895000.000000,47767000.000000,23638000.000000,10081000.000000,50788000.000000,2064000.000000
2015-07-25 19:00:00,15877000.000000,20831000.000000,16673000.000000,71366000.000000,15921000.000000,48259000.000000,23909000.000000,10172000.000000,51764000.000000,2082000.000000
2015-07-25 20:00:00,16166000.000000,21057000.000000,16970000.000000,71342000.000000,15761000.000000,48533000.000000,23751000.000000,10349000.000000,52497000.000000,2024000.000000
2015-07-25 21:00:00,16065000.000000,21346000.000000,16897000.000000,70861000.000000,15564000.000000,48649000.000000,23586000.000000,10568000.000000,52167000.000000,1932000.000000
2015-07-25 22:00:00,15939000.000000,21359000.000000,16897000.000000,70438000.000000,15403000.000000,48877000.000000,23668000.000000,11012000.000000,52271000.000000,1775000.000000
2015-07-25 23:00:00,15881000.000000,21156000.000000,16980000.000000,70139000.000000,15452000.000000,49292000.000000,23638000.000000,11323000.000000,52505000.000000,1594000.000000
